wave,scam_0012_0668002890_477_cl1_scam15210_maaz_________________01p01
339.6307067871094,29118109696.0
339.67413330078125,22532751360.0
339.717529296875,17376006144.0
339.76092529296875,12685608960.0
339.8043518066406,8334433792.0
339.84771728515625,4683597824.0
339.89111328125,1879306624.0
339.9778747558594,-1209137024.0
340.0212707519531,-1785806720.0
340.06463623046875,-1949256448.0
340.1080017089844,-1824362624.0
340.1513671875,-1461453568.0
340.1947326660156,-849795008.0
340.23809814453125,26765976.0
340.28143310546875,1153853184.0
340.3247985839844,2462753280.0
340.3681335449219,3816566784.0
340.4114685058594,5054494720.0
340.4548034667969,6060660224.0
340.4981384277344,6814618112.0
340.5414733886719,7503690752.0
340.58477783203125,8302731264.0
340.62811279296875,8487204864.0
340.6714172363281,8168319488.0
340.7147216796875,10754129920.0
340.7580261230469,18852669440.0
340.80133056640625,30720057344.0
340.8446350097656,42067062784.0
340.8879089355469,47304933376.0
340.93121337890625,44420198400.0
340.9744873046875,38606049280.0
341.01776123046875,35140820992.0
341.06103515625,33856718848.0
341.10430908203125,33152720896.0
341.1475830078125,32782555136.0
341.1908264160156,32008976384.0
341.2341003417969,29006213120.0
341.27734375,21108416512.0
341.3205871582031,5567889920.0
341.36383056640625,-20362022912.0
379.2591552734375,4587625472.0
379.3544616699219,3598356480.0
379.4021301269531,512845312.0
379.4497985839844,5122836992.0
379.4974365234375,19064696832.0
379.5450744628906,45771890688.0
379.59271240234375,65914449920.0
379.6403503417969,60233469952.0
379.6879577636719,52797501440.0
379.735595703125,48412442624.0
379.783203125,44646670336.0
379.830810546875,38585581568.0
379.87841796875,39320883200.0
379.9259948730469,38995533824.0
379.9736022949219,41478221824.0
380.0687561035156,33299546112.0
380.1163330078125,8354632192.0
380.1639099121094,-6619348480.0
380.2114562988281,-6671471616.0
380.259033203125,-4850216960.0
380.30657958984375,-3933334784.0
380.3541259765625,-2155146496.0
380.4016418457031,1809923840.0
380.4491882324219,3000779776.0
380.4967041015625,12556822528.0
380.5917663574219,45341585408.0
380.6392822265625,63131213824.0
380.686767578125,81310040064.0
380.7342834472656,100275486720.0
380.7817687988281,100250034176.0
380.8292541503906,77383335936.0
380.8767395019531,48370049024.0
380.9242248535156,28386881536.0
380.9717102050781,17700956160.0
381.0191650390625,11724585984.0
381.0666198730469,5667202560.0
381.1615295410156,-4720472576.0
381.208984375,-1328797696.0
381.3038635253906,5592747008.0
381.3512878417969,15378923520.0
381.3987121582031,22704627712.0
381.4935302734375,10916990976.0
381.5409240722656,31247245312.0
381.5883483886719,73467256832.0
381.6357421875,147212255232.0
381.68310546875,197378818048.0
381.7304992675781,124468125696.0
381.82525634765625,-6818779136.0
381.91998291015625,412623104.0
382.0146789550781,60246093824.0
382.06201171875,131152347136.0
382.109375,239819931648.0
382.1567077636719,267103600640.0
382.2040100097656,138776592384.0
382.2513427734375,30553530368.0
382.3459777832031,2981753856.0
382.3932800292969,10880800768.0
382.4405822753906,27379013632.0
382.53515625,92107677696.0
382.5824279785156,114534670336.0
382.6769714355469,209953210368.0
382.7242431640625,181851521024.0
382.7715148925781,104407293952.0
382.8187561035156,109665681408.0
382.8659973144531,170927685632.0
382.9132385253906,175348891648.0
382.9604797363281,136615608320.0
383.0077209472656,140915884032.0
383.054931640625,138688217088.0
383.1021728515625,94658633728.0
383.1493835449219,83702677504.0
383.2438049316406,214689267712.0
383.2909851074219,326904152064.0
383.3853759765625,239116976128.0
383.43255615234375,123930025984.0
383.479736328125,124192694272.0
383.5268859863281,145513578496.0
383.5740661621094,103003062272.0
383.6212158203125,53531721728.0
383.6683654785156,51596177408.0
383.7626647949219,137973153792.0
383.8097839355469,235109810176.0
383.85693359375,381328621568.0
383.904052734375,556017909760.0
383.951171875,530608095232.0
383.998291015625,276920958976.0
384.0453796386719,117222727680.0
384.0924987792969,110791950336.0
384.13958740234375,147900448768.0
384.1866760253906,160788234240.0
384.2337646484375,111931359232.0
384.2808532714844,40206340096.0
384.3279113769531,10061299712.0
384.375,9503993856.0
384.4691162109375,4789264896.0
384.5161437988281,1991381632.0
384.5632019042969,-3216650240.0
384.6102294921875,-2541145856.0
384.65728759765625,-171186128.0
384.7043151855469,940922688.0
384.7513427734375,5044521984.0
384.79833984375,4675366400.0
384.8453674316406,1108546432.0
384.8923645019531,916614976.0
384.9393615722656,2522015232.0
384.9863586425781,11103415296.0
385.0333557128906,20707938304.0
385.080322265625,37448048640.0
385.1273193359375,40919773184.0
385.1742858886719,26242721792.0
385.2682189941406,13296232448.0
385.315185546875,17653993472.0
385.4090576171875,26500677632.0
385.45599365234375,35773181952.0
385.5029296875,46181613568.0
385.54986572265625,60957085696.0
385.5968017578125,92070019072.0
385.6437072753906,144456974336.0
385.7375183105469,203402264576.0
385.784423828125,127506644992.0
385.8313293457031,56075808768.0
385.8782043457031,35592900608.0
385.9250793457031,42209628160.0
385.9719543457031,64587161600.0
386.0188293457031,104720506880.0
386.0657043457031,171356504064.0
386.112548828125,186220527616.0
386.159423828125,102534520832.0
386.2062683105469,42403209216.0
386.2999572753906,66103410688.0
386.3467712402344,87042539520.0
386.39361572265625,80115482624.0
386.4404296875,51871674368.0
386.48724365234375,34742177792.0
386.5340576171875,31997245440.0
386.6276550292969,38047195136.0
386.6744384765625,35470090240.0
386.7212219238281,16657386496.0
386.76800537109375,5618685440.0
386.8147888183594,5313669120.0
386.861572265625,3518668032.0
386.9083251953125,1439245952.0
386.955078125,864422912.0
387.0018310546875,981040832.0
387.048583984375,2319247104.0
387.0953369140625,2462834432.0
387.1420593261719,4905403904.0
387.1888122558594,10067766272.0
387.2822570800781,27964745728.0
387.3289489746094,38727426048.0
387.42236328125,26126170112.0
387.5157470703125,16854145024.0
387.56243896484375,17723662336.0
387.609130859375,19851884544.0
387.6557922363281,22082664448.0
387.7024841308594,23822196736.0
387.7491455078125,26331604992.0
387.7957763671875,32908457984.0
387.8424377441406,48367796224.0
387.88909912109375,73248071680.0
387.98236083984375,74563805184.0
388.07562255859375,13248345088.0
388.1688537597656,17519978496.0
388.2154541015625,27252893696.0
388.2620544433594,35386179584.0
388.30865478515625,47888592896.0
388.3552551269531,53350957056.0
388.4018249511719,42773848064.0
388.4483947753906,28853069824.0
388.4949951171875,20422862848.0
388.5881042480469,25754953728.0
388.6346740722656,41904148480.0
388.7277526855469,104086241280.0
388.7742919921875,94853431296.0
388.8208312988281,52376141824.0
388.9604187011719,32938807296.0
389.0069274902344,23182972928.0
389.0534362792969,3564808448.0
389.14642333984375,-1926421504.0
389.1929016113281,-1509924224.0
389.2393798828125,-1330620928.0
389.2858581542969,-508967104.0
389.3788146972656,1512799744.0
389.4252624511719,3015431168.0
389.4717102050781,4899549184.0
389.5181884765625,7606156288.0
389.5646057128906,11108161536.0
389.6110534667969,16689912832.0
389.6575012207031,24360372224.0
389.7503356933594,9971388416.0
389.7967529296875,3029885440.0
389.8431701660156,6177482752.0
389.8895568847656,11433456640.0
389.93597412109375,17033042944.0
389.98236083984375,21116090368.0
390.02874755859375,33214664704.0
390.07513427734375,50470547456.0
390.1214904785156,49751379968.0
390.1678771972656,36448112640.0
390.2142333984375,25373943808.0
390.2605895996094,21040949248.0
390.3533020019531,44600725504.0
390.399658203125,63882731520.0
390.4923095703125,49300107264.0
390.5849609375,113612095488.0
390.63128662109375,179137347584.0
390.6775817871094,206360133632.0
390.723876953125,124395618304.0
390.7701721191406,43190624256.0
390.81646728515625,25170966528.0
390.8627624511719,21168128000.0
390.9090270996094,21016428544.0
390.955322265625,18757982208.0
391.0015869140625,19063691264.0
391.0478515625,22469535744.0
391.0941162109375,25656414208.0
391.1403503417969,30950420480.0
391.1866149902344,38072213504.0
391.23284912109375,45513584640.0
391.2790832519531,56162603008.0
391.3253173828125,65555738624.0
391.3715515136719,62051680256.0
391.4177551269531,55253291008.0
391.4639587402344,53338120192.0
391.5101623535156,47907205120.0
391.5563659667969,37144395776.0
391.6025695800781,31816675328.0
391.6487731933594,31716853760.0
391.6949462890625,33515055104.0
391.7411193847656,37042507776.0
391.8334655761719,45486821376.0
391.879638671875,50255372288.0
391.92578125,56170651648.0
391.9719543457031,68108451840.0
392.0180969238281,78726684672.0
392.064208984375,84750589952.0
392.1103515625,90162987008.0
392.156494140625,88696152064.0
392.2026062011719,80886235136.0
392.2948303222656,83893329920.0
392.3409423828125,93073629184.0
392.3870544433594,105392201728.0
392.4331359863281,105599188992.0
392.4792175292969,93442211840.0
392.5252990722656,94448656384.0
392.5713806152344,101326610432.0
392.6174621582031,104049942528.0
392.66351318359375,110406303744.0
392.7095947265625,114792251392.0
392.7556457519531,122422919168.0
392.80169677734375,135973273600.0
392.8477478027344,156601630720.0
392.8937683105469,182607495168.0
392.9398193359375,194330771456.0
392.98583984375,202226024448.0
393.0318603515625,230841597952.0
393.077880859375,279369908224.0
393.1238708496094,350699880448.0
393.1698913574219,435651837952.0
393.21588134765625,556311904256.0
393.2618713378906,827481194496.0
393.307861328125,1426728157184.0
393.3538513183594,2460857925632.0
393.3998107910156,3856061693952.0
393.44580078125,5625936347136.0
393.5377197265625,3508394000384.0
393.6296081542969,460998410240.0
393.6755676269531,291506159616.0
393.7674255371094,176631513088.0
393.8133544921875,147613597696.0
393.8592834472656,128281010176.0
393.9051818847656,113704165376.0
393.95111083984375,101827829760.0
393.99700927734375,94473822208.0
394.04290771484375,87885086720.0
394.0887756347656,80825270272.0
394.1346740722656,78615101440.0
394.1805419921875,78251311104.0
394.2264404296875,81111949312.0
394.2723083496094,88295047168.0
394.3181457519531,108714450944.0
394.364013671875,168127561728.0
394.4098815917969,269447168000.0
394.4557189941406,409267142656.0
394.5015563964844,588645662720.0
394.5473937988281,543062032384.0
394.5932312011719,252056731648.0
394.6390380859375,97080500224.0
394.7306823730469,59861356544.0
394.7764892578125,59654864896.0
394.8222961425781,59967594496.0
394.8680725097656,63837343744.0
395.05120849609375,52655550464.0
395.1427307128906,49560006656.0
395.1885070800781,48087429120.0
395.2342529296875,48801136640.0
395.2799987792969,48433856512.0
395.3257141113281,48971726848.0
395.3714599609375,55738195968.0
395.4629211425781,71777370112.0
395.5086364746094,81281892352.0
395.5543518066406,88549253120.0
395.60003662109375,84532330496.0
395.645751953125,74812465152.0
395.6914367675781,76936658944.0
395.7828063964844,89267101696.0
395.8284912109375,86688440320.0
395.8741455078125,83411492864.0
395.9198303222656,90387456000.0
395.9654846191406,98139488256.0
396.0111389160156,104340938752.0
396.0567932128906,132203388928.0
396.1024169921875,215115694080.0
396.1480712890625,382743707648.0
396.1936950683594,604239953920.0
396.23931884765625,909705150464.0
396.2849426269531,1006871117824.0
396.33056640625,582649315328.0
396.4217834472656,138035101696.0
396.4673767089844,137559490560.0
396.5129699707031,149710274560.0
396.5585632324219,168711356416.0
396.6041259765625,198788530176.0
396.6952819824219,335091859456.0
396.7408447265625,504587091968.0
396.7864074707031,875584684032.0
396.8319396972656,1618374950912.0
397.01409912109375,2872168415232.0
397.05963134765625,924047441920.0
397.1506652832031,208963125248.0
397.1961669921875,162418147328.0
397.2416687011719,146509135872.0
397.28717041015625,143458385920.0
397.3326721191406,152803868672.0
397.3781433105469,171290886144.0
397.4236145019531,186101432320.0
397.4690856933594,176034414592.0
397.5145568847656,134399868928.0
397.5600280761719,94412398592.0
397.6054992675781,74592731136.0
397.6963806152344,61021315072.0
397.7418212890625,58319179776.0
397.7872619628906,54750474240.0
398.1051330566406,40369721344.0
398.1505432128906,40324165632.0
398.1959228515625,43603480576.0
398.2413024902344,53027684352.0
398.2866516113281,60343623680.0
398.33203125,62660169728.0
398.37738037109375,56327135232.0
398.4227600097656,49281990656.0
398.4681091308594,42135420928.0
398.513427734375,36315316224.0
398.6040954589844,27374862336.0
398.6494445800781,27516899328.0
398.69476318359375,25137590272.0
398.7400817871094,23403735040.0
398.7853698730469,22200764416.0
398.8306884765625,20048447488.0
398.8759765625,20414107648.0
398.9212646484375,22396467200.0
398.966552734375,24674732032.0
399.0118408203125,29312460800.0
399.05712890625,34553827328.0
399.1023864746094,38184894464.0
399.1476745605469,30526720000.0
399.2381591796875,21616259072.0
399.2834167480469,21234698240.0
399.3739013671875,19285241856.0
399.46435546875,18552846336.0
399.5547790527344,18352183296.0
399.6000061035156,18439866368.0
399.6903991699219,18977546240.0
399.735595703125,20943841280.0
399.78076171875,26308726784.0
399.8259582519531,31805882368.0
399.8711242675781,38015430656.0
399.9162902832031,40292499456.0
399.9614562988281,43190484992.0
400.0066223144531,37872787456.0
400.0517578125,22438178816.0
400.096923828125,13988965376.0
400.1420593261719,12902011904.0
400.2323303222656,11907517440.0
400.2774353027344,11670126592.0
400.36767578125,11549152256.0
400.4578857421875,12180015104.0
400.5029602050781,18189754368.0
400.5480651855469,26888468480.0
400.5931396484375,40543391744.0
400.6382141113281,52529037312.0
400.7283630371094,17352966144.0
400.7734375,10146829312.0
400.8184814453125,10552464384.0
400.863525390625,9296947200.0
400.9085693359375,8793742336.0
400.95361328125,8771125248.0
400.9986572265625,10730893312.0
401.0436706542969,11228453888.0
401.1336975097656,7376947200.0
401.1787109375,5717329920.0
401.2237243652344,4676343808.0
401.313720703125,4489874432.0
401.4036865234375,5255367680.0
401.44866943359375,5585054720.0
401.4936218261719,6014613504.0
401.5386047363281,6405730304.0
401.6285095214844,5831434752.0
401.6734619140625,5079059456.0
401.7184143066406,4543622144.0
401.7633361816406,4428229632.0
401.8082580566406,4579777536.0
401.8981018066406,4134056704.0
401.9430236816406,3180512256.0
401.9879455566406,2006617472.0
402.0328369140625,1020963776.0
402.0777282714844,555055360.0
402.1675109863281,1399450240.0
402.21240234375,2012843264.0
402.25726318359375,4077923328.0
402.3021240234375,4803257856.0
402.3470153808594,2756996864.0
402.391845703125,2636415744.0
402.4815673828125,2888719360.0
402.5263977050781,3004154112.0
402.57122802734375,4344006656.0
402.6160583496094,3921575168.0
402.660888671875,623096192.0
402.7056884765625,-163444144.0
402.7505187988281,-868454656.0
402.7953186035156,-851416384.0
402.8401184082031,-407644800.0
402.8849182128906,206199168.0
402.9297180175781,1309834496.0
402.9744873046875,1903880064.0
403.0192565917969,1766548864.0
403.0640563964844,8399507968.0
403.1087951660156,21902911488.0
403.153564453125,37526683648.0
403.1983337402344,43960442880.0
403.2430725097656,27123116032.0
403.2878112792969,11020816384.0
403.3325500488281,15675656192.0
403.3772888183594,26456029184.0
403.4220275878906,32642324480.0
403.46673583984375,28770949120.0
403.5114440917969,19421485056.0
403.55615234375,17504544768.0
403.6008605957031,13346369536.0
403.64556884765625,3671819008.0
403.6902770996094,-572890880.0
403.7349548339844,-518018944.0
403.7796325683594,-2446065664.0
403.8243103027344,-2894517504.0
403.8689880371094,-3170179328.0
404.0029602050781,-3313203456.0
404.047607421875,-2567632640.0
404.0922546386719,-1222409216.0
404.1368713378906,449637632.0
404.1815185546875,1958533376.0
404.270751953125,2812574976.0
404.31536865234375,2223703040.0
404.3599853515625,2613642240.0
404.4045715332031,2015320576.0
404.4491882324219,2806571264.0
404.4937744140625,10974175232.0
404.5383605957031,25550727168.0
404.58294677734375,76735856640.0
404.6720886230469,287428640768.0
404.7166442871094,284269379584.0
404.7611999511719,135524163584.0
404.8057556152344,21617356800.0
404.8503112792969,6914330112.0
404.9393615722656,3397890048.0
404.9839172363281,2396777472.0
405.0284118652344,1119518848.0
405.1174621582031,280996992.0
405.1619567871094,265239328.0
405.2064514160156,2433762560.0
405.2509460449219,3202658560.0
405.2954406738281,968334208.0
405.3399353027344,1608485760.0
405.3843994140625,2090849664.0
405.4733581542969,4242744064.0
405.517822265625,5241503744.0
405.562255859375,5938803712.0
405.6067199707031,6337680896.0
405.6511535644531,6574641664.0
405.6955871582031,6731972608.0
405.7400207519531,6895092736.0
405.7844543457031,7348378624.0
405.8288879394531,8407770112.0
405.873291015625,10146957312.0
405.9176940917969,12423484416.0
406.0065002441406,17793525760.0
406.0509033203125,20128999424.0
406.1396789550781,22538340352.0
406.1840515136719,23987038208.0
406.2284240722656,23661002752.0
406.317138671875,32336433152.0
406.3614807128906,61452521472.0
406.4501647949219,205121536000.0
406.4945068359375,202591338496.0
406.5388488769531,104190509056.0
406.5831604003906,34298423296.0
406.67181396484375,24985167872.0
406.7604064941406,33542141952.0
406.8047180175781,41615618048.0
406.8489990234375,48835055616.0
406.8932800292969,61033922560.0
406.93756103515625,77271924736.0
406.9818420410156,108260417536.0
407.026123046875,162376351744.0
407.07037353515625,221216456704.0
407.1146240234375,241947705344.0
407.203125,236288655360.0
407.2915954589844,397688012800.0
407.3358154296875,356472553472.0
407.3800354003906,244919500800.0
407.42425537109375,165284151296.0
407.4684753417969,135915888640.0
407.5126953125,130151702528.0
407.556884765625,140825559040.0
407.60107421875,182859038720.0
407.645263671875,252798599168.0
407.689453125,310667345920.0
407.733642578125,297018130432.0
407.7778015136719,221651124224.0
407.8661193847656,145447092224.0
407.9102783203125,129505976320.0
407.9544372558594,109209223168.0
407.9985656738281,95662137344.0
408.042724609375,85168619520.0
408.08685302734375,71564591104.0
408.1309814453125,59944771584.0
408.1750793457031,53740732416.0
408.2192077636719,49494110208.0
408.2633056640625,48308146176.0
408.3515319824219,49122635776.0
408.3955993652344,52253990912.0
408.439697265625,57137209344.0
408.4837646484375,62470950912.0
408.5278625488281,73338208256.0
408.5719299316406,87893508096.0
408.6159973144531,98872074240.0
408.6600341796875,95310110720.0
408.7041015625,87808327680.0
408.7481384277344,84048019456.0
408.8362121582031,102344433664.0
408.8802490234375,116286857216.0
408.9242858886719,130305277952.0
408.9682922363281,136798822400.0
409.0122985839844,128171368448.0
409.0563049316406,109760479232.0
409.1003112792969,88961359872.0
409.1443176269531,71613251584.0
409.2322998046875,52293476352.0
409.2762756347656,51044593664.0
409.32025146484375,52317581312.0
409.36419677734375,57075843072.0
409.4081726074219,59425157120.0
409.4521179199219,54546001920.0
409.4960632324219,47204139008.0
409.5400085449219,42865356800.0
409.5839538574219,42223632384.0
409.6278991699219,45113266176.0
409.67181396484375,48984092672.0
409.7157287597656,54062632960.0
409.7596435546875,59820355584.0
409.8035583496094,58237497344.0
409.891357421875,44641165312.0
409.9352722167969,38545661952.0
409.9791564941406,32029126656.0
410.0230407714844,26350786560.0
410.0669250488281,19460308992.0
410.11077880859375,15117127680.0
410.1546630859375,14851281920.0
410.1985168457031,11860619264.0
410.2862243652344,13732102144.0
410.3300476074219,16277361664.0
410.3739013671875,24465848320.0
410.417724609375,30159474688.0
410.4615478515625,32103811072.0
410.50537109375,37245272064.0
410.5491943359375,52807225344.0
410.5929870605469,67734642688.0
410.63677978515625,64551022592.0
410.68060302734375,45556445184.0
410.724365234375,30032349184.0
410.7681579589844,21372176384.0
410.81195068359375,18052225024.0
410.855712890625,18082551808.0
410.89947509765625,16117387264.0
410.9432373046875,16261142528.0
411.03076171875,17323034624.0
411.0744934082031,22755274752.0
411.1182556152344,26815219712.0
411.1619873046875,31448680448.0
411.2057189941406,34658570240.0
411.2494201660156,38373617664.0
411.33685302734375,36675362816.0
411.42425537109375,32267343872.0
411.51165771484375,32101652480.0
411.5553283691406,38204854272.0
411.5990295410156,41157267456.0
411.6427001953125,47084511232.0
411.7300109863281,49889837056.0
411.773681640625,44165963776.0
411.81732177734375,40665047040.0
411.8609619140625,46334119936.0
411.9482421875,99732840448.0
411.9918518066406,144498196480.0
412.0354919433594,172252823552.0
412.0791015625,164033200128.0
412.1227111816406,139742429184.0
412.20989990234375,99853344768.0
412.2535095214844,81821638656.0
412.2970886230469,66784587776.0
412.3406677246094,49269805056.0
412.3842468261719,39290855424.0
412.4278259277344,36047757312.0
412.5149230957031,27511281664.0
412.5585021972656,24567875584.0
412.6020202636719,27130079232.0
412.64556884765625,30520870912.0
412.6891174316406,38001319936.0
412.7326354980469,48324587520.0
412.7761535644531,63755812864.0
412.8196716308594,93893099520.0
412.8631896972656,135012007936.0
412.9067077636719,163193913344.0
412.9501953125,153036701696.0
413.0372009277344,113495949312.0
413.0806884765625,126634065920.0
413.1241455078125,163878518784.0
413.1676330566406,211774242816.0
413.2110900878906,223400607744.0
413.2545471191406,190287577088.0
413.2980041503906,160960020480.0
413.3414611816406,136171339776.0
413.3849182128906,103183048704.0
413.4283447265625,74877140992.0
413.4717712402344,51448135680.0
413.5586242675781,30523695104.0
413.60205078125,25217107968.0
413.64544677734375,16179928064.0
413.6888732910156,9363226624.0
413.7322692871094,7989733888.0
413.7756652832031,9273011200.0
413.8624267578125,4810092544.0
413.9057922363281,4252833792.0
413.94915771484375,4076907776.0
413.9925231933594,4842387968.0
414.035888671875,5621602304.0
414.0792541503906,6881820672.0
414.1225891113281,5284690432.0
414.16595458984375,6650609664.0
414.2525939941406,13254161408.0
414.2959289550781,17936904192.0
414.3392639160156,23824119808.0
414.382568359375,33205743616.0
414.4258728027344,59543326720.0
414.46917724609375,98090278912.0
414.5124816894531,103801200640.0
414.5557556152344,63164956672.0
414.59906005859375,31299196928.0
414.642333984375,26638063616.0
414.68560791015625,30606290944.0
414.7288818359375,31558838272.0
414.7721252441406,26057240576.0
414.8153991699219,20936329216.0
414.858642578125,17325193216.0
414.9018859863281,14077711360.0
414.9883728027344,10677875712.0
415.0315856933594,10204722176.0
415.0748291015625,10194595840.0
415.1180419921875,10652164096.0
415.1612548828125,11688239104.0
415.2044372558594,14132713472.0
415.2476501464844,16317143040.0
415.33404541015625,27939500032.0
415.3772277832031,45115031552.0
415.4203796386719,65013096448.0
415.5067138671875,67485929472.0
415.5498962402344,52970766336.0
415.5930480957031,43211808768.0
415.6361999511719,30438737920.0
415.6793212890625,20785537024.0
415.7655944824219,27364917248.0
415.8087158203125,24591564800.0
415.8518371582031,18007918592.0
415.89495849609375,14596820992.0
415.9380798339844,10667250688.0
415.9811706542969,7919965184.0
416.0242614746094,6016856064.0
416.0673522949219,4754659840.0
416.1104431152344,3818815488.0
416.1535339355469,3078388992.0
416.23968505859375,2379943680.0
416.2827453613281,2639174912.0
416.3258056640625,4137916672.0
416.4118957519531,7095230976.0
416.4549255371094,14625975296.0
416.49798583984375,15843646464.0
416.541015625,10571550720.0
416.5840148925781,7117801472.0
416.6270446777344,4957433856.0
416.6700439453125,3561461248.0
416.7560729980469,2852787712.0
416.7990417480469,3119386880.0
416.842041015625,3860149504.0
416.8850402832031,5270208512.0
416.9280090332031,7966250496.0
416.9709777832031,10427958272.0
417.0139465332031,17149523968.0
417.0569152832031,19777783808.0
417.099853515625,15387803648.0
417.142822265625,10392975360.0
417.1857604980469,9396294656.0
417.2716369628906,11793635328.0
417.3145446777344,13724170240.0
417.35748291015625,10448274432.0
417.400390625,6955451904.0
417.44329833984375,5516439040.0
417.4862060546875,4474783744.0
417.5719909667969,4833615872.0
417.6148681640625,5726350336.0
417.6577453613281,6579803136.0
417.70062255859375,6837150720.0
417.7434997558594,6259087872.0
417.786376953125,5089265664.0
417.8292236328125,3794422528.0
417.8720703125,2826183680.0
417.9149169921875,2479768576.0
417.957763671875,2700053760.0
418.0006103515625,3186239232.0
418.0434265136719,3492506880.0
418.171875,5501319680.0
418.2146911621094,11612774400.0
418.30029296875,27054870528.0
418.3858642578125,15533358080.0
418.42864990234375,15117461504.0
418.4714050292969,16940780544.0
418.5141906738281,25070964736.0
418.5997009277344,63203979264.0
418.6424560546875,84725358592.0
418.6852111816406,88904622080.0
418.7279357910156,76025552896.0
418.7706604003906,66073812992.0
418.8133850097656,67108286464.0
418.8561096191406,71241490432.0
418.8988342285156,70150184960.0
418.9415283203125,62107983872.0
418.9842529296875,60391235584.0
419.0269470214844,80732995584.0
419.1123352050781,119921278976.0
419.1549987792969,101195571200.0
419.19769287109375,75852939264.0
419.2403564453125,64489439232.0
419.32568359375,40741117952.0
419.3683166503906,30093172736.0
419.4109802246094,26249945088.0
419.45361328125,22832963584.0
419.4962463378906,19198533632.0
419.5815124511719,16271098880.0
419.6241149902344,15895020544.0
419.666748046875,15471120384.0
419.7093505859375,14721770496.0
419.751953125,14467349504.0
419.7945556640625,13743291392.0
419.8371276855469,13268783104.0
419.8797302246094,19779287040.0
419.92230224609375,33924923392.0
419.9648742675781,47616397312.0
420.0074462890625,54844510208.0
420.0925598144531,22299099136.0
420.1351013183594,8616862720.0
420.1776428222656,7196602368.0
420.2201843261719,13695997952.0
420.2627258300781,30636972032.0
420.3477783203125,50022662144.0
420.3902893066406,20809439232.0
420.4753112792969,6668673536.0
420.5177917480469,5974720512.0
420.560302734375,3759181824.0
420.602783203125,2508714752.0
420.645263671875,1362164608.0
420.687744140625,790042880.0
420.730224609375,753905536.0
420.7726745605469,1025417984.0
420.9000244140625,1518367488.0
420.9424743652344,1505695104.0
421.02734375,1964012288.0
421.06976318359375,3143386880.0
421.1121826171875,3862641152.0
421.197021484375,6316379648.0
421.2394104003906,2793678080.0
421.3241882324219,172549296.0
421.3665771484375,-200554640.0
421.4089660644531,134757312.0
421.4513244628906,819309248.0
421.53607177734375,2710045696.0
421.6631164550781,22301147136.0
421.7054443359375,17044670464.0
421.747802734375,6669550080.0
421.7901306152344,1736799232.0
421.8324279785156,2867220992.0
421.874755859375,4337816064.0
421.91705322265625,5420054528.0
421.9593811035156,4755412992.0
422.0016784667969,7447166976.0
422.0439758300781,16165607424.0
422.1285400390625,11729827840.0
422.1708068847656,9609894912.0
422.2553405761719,15761911808.0
422.297607421875,18271694848.0
422.3398742675781,24394039296.0
422.3821105957031,24626386944.0
422.4243469238281,21526339584.0
422.4665832519531,21415661568.0
422.5088195800781,27347271680.0
422.5510559082031,35398815744.0
422.59326171875,48671645696.0
422.6354675292969,88729018368.0
422.67767333984375,244228603904.0
422.7198791503906,619198218240.0
422.7620849609375,1251739828224.0
422.8464660644531,866305114112.0
422.8886413574219,282070155264.0
422.9308166503906,97215275008.0
422.9729919433594,50036555776.0
423.01513671875,33087924224.0
423.0572814941406,25416269824.0
423.0994567871094,22029051904.0
423.1416015625,18327539712.0
423.1837158203125,14926639104.0
423.2258605957031,12950352896.0
423.26800537109375,12147030016.0
423.4364318847656,23995611136.0
423.4785461425781,28169031680.0
423.5206298828125,23247640576.0
423.5627136230469,12750270464.0
423.6468811035156,22616567808.0
423.68896484375,37468897280.0
423.7730712890625,23644026880.0
423.857177734375,7865929216.0
423.9412536621094,10181143552.0
423.9832763671875,10280513536.0
424.02532958984375,10220787712.0
424.06732177734375,9223173120.0
424.1093444824219,7806703104.0
424.1513671875,6378896896.0
424.193359375,5099637248.0
424.2353515625,3934625792.0
424.27734375,2879501568.0
424.3193359375,2066299648.0
424.3612976074219,1781004800.0
424.4032897949219,2180183296.0
424.44525146484375,3006757120.0
424.4872131347656,3835486976.0
424.5291748046875,4532069888.0
424.6130676269531,5966415360.0
424.6549987792969,6774409216.0
424.6969299316406,7661612032.0
424.7388610839844,8754923520.0
424.7807922363281,10084075520.0
424.82269287109375,11278839808.0
424.8646240234375,11646146560.0
424.9065246582031,11640890368.0
424.9903259277344,9178940416.0
425.0321960449219,13686265856.0
425.0740661621094,28906856448.0
425.115966796875,52811382784.0
425.1578369140625,72525266944.0
425.19970703125,73230065664.0
425.2415466308594,52686311424.0
425.2834167480469,34046265344.0
425.32525634765625,28910442496.0
425.3670959472656,31240937472.0
425.408935546875,38662836224.0
425.4507751464844,48438513664.0
425.4925842285156,66559410176.0
425.5343933105469,87294771200.0
425.57623291015625,83977895936.0
425.6180114746094,53819142144.0
425.6598205566406,33966563328.0
425.7016296386719,27677710336.0
425.743408203125,26123460608.0
425.7851867675781,24076593152.0
425.8687438964844,21901611008.0
425.9105224609375,23010447360.0
425.9522705078125,22049355776.0
425.9940490722656,24963344384.0
426.0357971191406,32036177920.0
426.0775451660156,47380606976.0
426.1192626953125,82584969216.0
426.1610107421875,119391567872.0
426.2027282714844,104115740672.0
426.2861633300781,40911314944.0
426.327880859375,37872918528.0
426.3695983886719,38235807744.0
