Target,sol_range,SiO2_RMSE,TiO2_RMSE,Al2O3_RMSE,FeOT_RMSE,MgO_RMSE,CaO_RMSE,Na2O_RMSE,K2O_RMSE,MnO_RMSE
NAu-2_Hi-S,2013-2113,6.612110101926617,0.194164878389476,1.8767258723638889,1.471509160691837,0.8829496021857649,2.390690276886574,0.2909467305195231,0.055226805085936304,0.03297329415374333
NAu-2_Hi-S,2113-2213,9.200000000000003,0.22999999999999998,1.7100000000000004,1.0839000000000016,1.26,4.1800000000000015,0.20999999999999996,0.06,0.017591994835377663
NAu-2_Hi-S,2213-2313,8.841097216974829,0.14916433890176295,1.8606719216455112,1.6778972584756173,0.910823802938856,4.3934496696787155,0.2325940669922601,0.04743416490252569,0.042884472994976136
NAu-2_Hi-S,2413-2513,9.5,0.21999999999999997,1.4099999999999997,0.3160999999999987,1.36,4.780000000000001,0.20999999999999996,0.07,0.037591994835377666
NAu-2_Hi-S,2513-2613,7.538235867893763,0.13601470508735442,1.8926436537288263,0.7680619831758376,0.9222797840135065,2.6639069052802884,0.1920937271229854,0.060827625302982205,0.045156151563843845
NAu-2_Hi-S,2613-2713,8.600000000000001,0.17999999999999994,1.4099999999999997,0.9160999999999984,1.16,1.6800000000000015,0.010000000000000009,0.01999999999999999,0.017591994835377663
NAu-2_Hi-S,2713-2813,9.213576938409972,0.27202941017470883,1.9657314160383152,0.8619566172377813,1.1200892821556683,3.4651695485214007,0.3001666203960727,0.014142135623730944,0.013548370157852114
NAu-2_Hi-S,2813-2913,8.899999999999999,0.20999999999999996,2.5100000000000002,1.216099999999999,0.8600000000000001,1.8800000000000008,0.19999999999999996,0.05,0.027591994835377658
NAu-2_Hi-S,2913-3013,8.600000000000001,0.2055480479109446,2.0606067067735174,1.9187519928328411,0.6896375859826668,3.7016752964029696,0.2094039159137192,0.0651920240520265,0.035878100944019935
NAu-2_Low-S,13-113,3.7869248738257264,0.06148170459575765,0.31384709652950415,1.974908362431027,0.4290687590584986,0.8272847151978573,0.10908712114635724,0.07321202087089249,0.017531470799305508
NAu-2_Low-S,113-213,4.238049865995755,0.06557438524302006,0.38414407019589214,2.074066305593918,0.10754843869934476,0.6352952069707434,0.06855654600401051,0.03696845502136473,0.016316926015167457
NAu-2_Low-S,213-313,4.519999999999996,0.07000000000000006,0.03000000000000025,1.3151999999999973,0.22999999999999998,0.5400000000000009,0.11999999999999988,0.020000000000000018,0.023854099418979993
NAu-2_Low-S,313-413,3.719999999999999,0.08000000000000007,0.9699999999999998,0.38480000000000203,0.17000000000000037,1.1400000000000006,0.020000000000000018,0.06,0.013854099418979998
NAu-2_Low-S,913-1013,2.588513086696685,0.08544003745317538,0.347706773014274,1.1130548234476128,0.22338307903688698,1.327629466379833,0.0785811682275085,0.07648529270389179,0.004536913624533966
NAu-2_Low-S,1013-1113,2.519999999999996,0.09000000000000008,0.03000000000000025,0.5848000000000013,0.17000000000000037,0.8399999999999999,0.07999999999999985,0.050000000000000044,0.013854099418979998
NAu-2_Low-S,1113-1213,2.1574058496258854,0.14035668847618202,0.4825971404805467,1.1917176846887845,0.07000000000000028,1.5118200951171414,0.051478150704934895,0.06324555320336761,0.005129628460384042
NAu-2_Low-S,1213-1313,2.1199999999999974,0.040000000000000036,0.5699999999999994,1.0152,0.17000000000000037,1.540000000000001,0.020000000000000018,0.08000000000000002,0.006145900581020006
NAu-2_Low-S,1413-1513,3.1199999999999974,0.17000000000000004,0.07000000000000028,0.11519999999999797,0.07000000000000028,0.9399999999999995,0.0,0.030000000000000027,0.0038540994189799893
NAu-2_Low-S,1513-1613,2.519999999999996,0.12,0.16999999999999993,0.7151999999999994,0.17000000000000037,0.7400000000000002,0.3600000000000001,0.06,0.033854099418979995
NAu-2_Low-S,1613-1713,1.7920379460268123,0.13583077707206126,0.10440306508910553,0.9151999999999987,0.029999999999999805,1.3731715115017504,0.09924716620639612,0.015811388300841858,0.013854099418979998
NAu-2_Low-S,1713-1813,4.000799920015995,0.13152946437965907,0.1920937271229858,0.933311866419794,0.09433981132056593,0.6660330322138681,0.14142135623730953,0.0636396103067893,0.025865383412789027
NAu-2_Low-S,1813-1913,1.3200000000000003,0.09999999999999998,0.4299999999999997,0.08480000000000132,0.07000000000000028,0.040000000000000924,0.16000000000000014,0.08000000000000002,0.013854099418979998
NAu-2_Low-S,2013-2113,0.9462557793746891,0.11510864433221338,0.12206555615733701,0.6670764873685763,0.053851648071345175,1.9630588376307014,0.06708203932499375,0.04123105625617661,0.013854099418979998
NAu-2_Low-S,2113-2213,1.2199999999999989,0.08000000000000007,0.33000000000000007,1.3151999999999973,0.3299999999999996,1.1400000000000006,0.1200000000000001,0.010000000000000009,0.013854099418979998
NAu-2_Low-S,2213-2313,1.561857868053298,0.12747548783981963,0.37802116342871617,0.5847657992735203,0.26248809496813363,1.2159769734661914,0.12206555615733698,0.060827625302982184,0.010168336959463032
NAu-2_Low-S,2313-2413,2.17816436478058,0.12589678312014171,0.15132745950421547,1.2661876006342803,0.10440306508910553,1.1720068259186893,0.041231056256176644,0.007071067811865442,0.025865383412789027
NAu-2_Low-S,2413-2513,2.4200000000000017,0.030000000000000027,0.33000000000000007,2.0152,0.07000000000000028,0.040000000000000924,0.06000000000000005,0.040000000000000036,0.013854099418979998
NAu-2_Low-S,2513-2613,3.1963103729143687,0.12649110640673522,0.094339811320566,1.6639924999830977,0.186815416922694,0.9651942809610922,0.17734147850968193,0.07382411530116702,0.025865383412789027
NAu-2_Low-S,2613-2713,1.519999999999996,0.15000000000000002,0.22999999999999954,1.615199999999998,0.3299999999999996,0.7400000000000002,0.010000000000000009,0.02999999999999997,0.023854099418979993
NAu-2_Low-S,2713-2813,1.972663174492796,0.12041594578792295,0.12206555615733701,0.9664942007068635,0.23853720883753105,1.5970597985047397,0.13509256086106297,0.0552268050859363,0.023854099418979993
NAu-2_Low-S,2813-2913,1.519999999999996,0.10999999999999999,0.46999999999999975,0.615199999999998,0.1299999999999999,1.3399999999999999,0.13000000000000012,0.020000000000000018,0.013854099418979998
NAu-2_Low-S,2913-3013,1.0988175462741758,0.07382411530116699,0.45486261662176625,1.7100149239114857,0.4504442251822083,0.8041144197189849,0.2213594362117866,0.1151086443322134,0.01071699968887664
Picrite,13-113,1.6248384535085343,0.286821663523986,0.6654071435344425,2.229459043505101,1.6719948165788872,1.5348724159790392,0.8904306074403929,0.07593857166596345,0.0578674977369132
Picrite,113-213,1.8188182976867187,0.2869378562220979,1.9643743702936733,1.8400527963439914,1.8657170203436533,1.5041608956491315,0.6737704851554919,0.06377042156569662,0.0717147770566181
Picrite,213-313,2.009999999999998,0.04999999999999999,2.91,1.7564000000000028,2.7699999999999996,0.9499999999999993,0.98,0.13,0.1072885732730794
Picrite,313-413,2.718105958199572,0.2552449803620044,1.8447493054613142,3.296128177119334,1.7506855799943057,1.2539936203984445,0.8253181204844593,0.07245688373094719,0.07990598491323138
Picrite,913-1013,3.490000000000002,0.15999999999999998,1.1900000000000013,4.056400000000004,0.9700000000000006,0.8499999999999996,0.7800000000000002,0.07999999999999999,0.0772885732730794
Picrite,1013-1113,3.690000000000005,0.16999999999999998,1.790000000000001,2.956400000000002,0.07000000000000028,1.8499999999999996,0.79,0.1,0.06728857327307941
Picrite,1513-1613,2.490000000000002,0.16999999999999998,0.8900000000000006,4.256400000000003,2.369999999999999,1.1499999999999995,0.9300000000000002,0.04000000000000001,0.0572885732730794
Picrite,1713-1813,2.2900000000000063,0.2,1.9900000000000002,3.6564000000000014,2.0700000000000003,1.7499999999999991,1.0800000000000005,0.1,0.0572885732730794
Picrite,1813-1913,3.190000000000005,0.21000000000000002,2.3900000000000006,2.756400000000003,1.0700000000000003,1.6499999999999995,1.1099999999999999,0.12,0.06728857327307941
Picrite,1913-2013,4.490000000000002,0.21000000000000002,2.09,2.6564000000000014,1.5700000000000003,0.9499999999999993,0.7800000000000002,0.06,0.04728857327307941
Picrite,2013-2113,3.0900000000000034,0.2,1.9900000000000002,3.956400000000002,1.2699999999999996,1.1499999999999995,0.52,0.07,0.0572885732730794
Picrite,2113-2213,4.690000000000005,0.22000000000000003,2.8900000000000006,3.0564000000000036,0.6699999999999999,1.6499999999999995,0.81,0.09,0.04728857327307941
Picrite,2213-2313,2.7900000000000063,0.19,1.5899999999999999,4.3564000000000025,1.2699999999999996,1.4499999999999993,1.02,0.13,0.0772885732730794
Picrite,2513-2613,4.74658824841591,0.1902629759044045,2.18680131699247,3.3067780330708656,0.953362470417207,1.1884864324004702,0.3623534186398689,0.05,0.07246128501384289
Picrite,2613-2713,4.490000000000002,0.21000000000000002,1.6900000000000013,3.0564000000000036,1.67,1.1499999999999995,0.8300000000000001,0.09,0.04728857327307941
Picrite,2713-2813,2.690000000000005,0.21000000000000002,2.59,3.1564000000000014,1.0700000000000003,1.4499999999999993,0.7200000000000002,0.12,0.04728857327307941
Picrite,2913-3013,5.290000000000006,0.2,1.0899999999999999,2.456400000000002,0.2699999999999996,0.9499999999999993,0.13000000000000034,0.04000000000000001,0.0872885732730794
Norite,13-113,5.970348956858947,0.11704699910719632,0.2688246020487458,1.1356113889296215,1.8327756727615803,0.19891371663780918,0.10801234497346426,0.04358898943540673,0.08584317563658814
Norite,113-213,7.050607538834274,0.12369316876852984,1.3905394636614954,1.4497861543459887,1.6384138671288144,0.9126335518706284,0.1634013463836819,0.049999999999999996,0.07865719819238218
Norite,213-313,3.0800000000000054,0.08000000000000007,0.6600000000000001,0.7783999999999995,1.919999999999999,0.23000000000000043,0.16999999999999993,0.039999999999999994,0.08865719819238217
Norite,313-413,3.1704769056916056,0.06484413546930758,0.6745580563810438,0.7942662909581278,2.8157922001251636,1.0169726315557042,0.3679091502764545,0.034156502553198666,0.10836179109852674
Norite,1013-1113,7.580000000000005,0.020000000000000018,0.35999999999999943,1.1216000000000008,1.919999999999999,0.6300000000000008,0.09000000000000008,0.03,0.07865719819238218
Norite,1213-1313,8.380000000000003,0.019999999999999907,1.2599999999999998,1.3216000000000019,1.7199999999999989,0.8300000000000001,0.06000000000000005,0.03,0.08865719819238217
Norite,1813-1913,8.580000000000005,0.019999999999999907,2.0600000000000005,0.42160000000000153,1.5199999999999996,0.6300000000000008,0.1200000000000001,0.039999999999999994,0.06865719819238218
Norite,2013-2113,9.33656253660843,0.019999999999999962,2.124758809841719,0.8455924313757791,1.8706683297688014,0.3047950130825633,0.10511898020814314,0.035355339059327376,0.06938163203347156
Norite,2113-2213,8.68,0.0,1.5600000000000005,0.7216000000000005,1.7199999999999989,0.23000000000000043,0.06000000000000005,0.039999999999999994,0.06865719819238218
Norite,2213-2313,8.780000000000001,0.030000000000000027,1.0600000000000005,0.8216000000000019,1.8199999999999994,0.4299999999999997,0.020000000000000018,0.039999999999999994,0.07865719819238218
Norite,2313-2413,9.280000000000001,0.020000000000000018,2.26,0.22160000000000046,1.5199999999999996,0.07000000000000028,0.0,0.039999999999999994,0.05865719819238218
Norite,2413-2513,7.980000000000004,0.010000000000000009,0.9600000000000009,0.3216000000000019,1.919999999999999,0.5300000000000011,0.050000000000000044,0.039999999999999994,0.06865719819238218
Norite,2513-2613,8.538758691987967,0.007071067811865481,1.3280060240827218,0.9137978769946893,2.0008498194517244,0.5990826320300064,0.24041630560342622,0.039999999999999994,0.07382670821289453
Norite,2613-2713,9.580000000000005,0.0,2.8599999999999994,0.021600000000001174,1.5199999999999996,0.6699999999999999,0.1200000000000001,0.049999999999999996,0.06865719819238218
Norite,2713-2813,7.780000000000001,0.020000000000000018,1.9600000000000009,0.22160000000000046,1.5199999999999996,0.46999999999999886,0.10000000000000009,0.039999999999999994,0.07865719819238218
Norite,2913-3013,7.480000000000004,0.020000000000000018,0.46000000000000085,0.8216000000000019,1.8199999999999994,0.23000000000000043,0.050000000000000044,0.03,0.08865719819238217
Shergottite,13-113,4.75464134143831,0.16527034130262366,1.5466646141201488,3.022605859424706,1.3038788287260439,1.1646152031587824,1.1944394979594883,0.18871747591117713,0.09815106739561796
Shergottite,113-213,4.22266503525913,0.2601922366251537,0.3982461550347982,0.4786623131185471,0.4900000000000002,0.9914131328563279,1.1643023662262308,0.15033296378372912,0.09391950088754095
Shergottite,213-313,9.244722818992466,0.27371518043396864,12.212174253588095,7.2744372710196625,2.8166824457151716,6.873725336380557,1.648896600760642,2.562857779901179,1.368178783571599
Shergottite,313-413,3.3575716070955504,0.07770913509632799,2.38741052863936,1.8318235750202576,1.026222323896979,1.926654295454571,1.0946011204558608,0.16995255504917228,0.11404258388926666
Shergottite,413-513,6.079054202752267,0.0811377429642539,0.8588364221433555,3.389400282744229,0.9165696918401787,0.8661601083710412,0.8741853350405736,0.12864680330268607,0.10255394292506873
Shergottite,613-713,6.270000000000003,0.12999999999999995,0.040000000000000924,2.7680999999999987,1.29,0.6699999999999999,0.9999999999999998,0.039999999999999994,0.08878631375080696
Shergottite,713-813,7.076362059702712,0.13209844813622906,1.0689246933250254,2.974830685938276,0.8532877591996737,0.6876772498781683,0.8726110244547681,0.15297058540778355,0.08393537020796814
Shergottite,913-1013,6.032611374852519,0.10488088481701517,1.5378881623837284,2.738594550129682,1.0193625459079807,1.285262619078296,0.933354166434157,0.15087246269614613,0.09620466948824169
Shergottite,1013-1113,6.57,0.09000000000000002,0.6600000000000001,3.5680999999999994,1.29,0.9700000000000006,0.6599999999999999,0.09000000000000001,0.12878631375080699
Shergottite,1113-1213,6.688714375722738,0.042426406871192854,0.7665507158694718,2.9697841015804487,1.0507616285342742,0.7816009211867655,0.8736704184073075,0.15297058540778355,0.09878631375080697
Shergottite,1213-1313,6.729108410480544,0.036055512754639925,0.8599999999999994,2.918528329483885,0.8414867794564569,0.4846648326421051,0.9153414663392018,0.14713938969562165,0.09391950088754095
Shergottite,1413-1513,6.869999999999997,0.12999999999999995,0.4399999999999995,3.668099999999999,1.1900000000000004,0.870000000000001,0.8600000000000001,0.13,0.08878631375080696
Shergottite,1513-1613,6.57,0.15999999999999998,0.9599999999999991,3.0680999999999994,1.0899999999999999,0.07000000000000028,0.8800000000000001,0.13,0.06878631375080697
Shergottite,1613-1713,6.384520342202693,0.11331372379372234,1.8458060569843193,2.652451622556007,1.0452272480183435,1.7632073048850496,1.0065286881157436,0.13722244714331544,0.09901308261775131
Shergottite,1713-1813,5.37093101798934,0.1570031846810758,1.1643023662262308,2.5700462272107085,0.8899999999999997,1.6058953888718894,0.842140130857092,0.12041594578792296,0.08393537020796814
Shergottite,1813-1913,5.969999999999999,0.14999999999999997,0.9599999999999991,2.2680999999999987,0.6900000000000004,0.07000000000000028,0.7899999999999998,0.08,0.07878631375080697
Shergottite,1913-2013,7.770000000000003,0.2,1.8599999999999994,1.7680999999999987,0.6900000000000004,1.5299999999999994,0.9999999999999998,0.15000000000000002,0.06878631375080697
Shergottite,2013-2113,6.858782690827869,0.18110770276274832,1.174563748802082,2.3702104569003986,0.9413288479590965,0.6609841147864296,0.9811472876179193,0.15700318468107582,0.07878631375080697
Shergottite,2113-2213,7.869999999999997,0.2,1.5600000000000005,2.3680999999999983,0.5899999999999999,0.7299999999999986,0.99,0.12000000000000001,0.06878631375080697
Shergottite,2213-2313,7.234009952992879,0.18,1.1643023662262308,2.430989018897452,0.7184010022264723,0.18681541692269285,0.855716074407861,0.14577379737113252,0.07941840614391978
Shergottite,2313-2413,5.869999999999997,0.2,0.16000000000000014,1.9680999999999997,0.6900000000000004,1.0299999999999994,1.49,0.19,0.08878631375080696
Shergottite,2413-2513,7.270000000000003,0.19,1.459999999999999,2.2680999999999987,0.3899999999999997,0.33000000000000007,0.97,0.14,0.07878631375080697
Shergottite,2513-2613,7.369999999999997,0.13453624047073712,1.2757742747053646,2.5003035035771144,0.5984145720150875,0.7738862965578339,0.9618991631143049,0.14713938969562165,0.07395552783215414
Shergottite,2613-2713,7.170000000000002,0.19,1.2599999999999998,1.5680999999999994,0.4900000000000002,1.5299999999999994,1.0199999999999998,0.18,0.07878631375080697
Shergottite,2713-2813,6.98490515325727,0.16507574019219176,0.9790812019439445,2.7680999999999987,0.8532877591996737,0.6315853069855252,1.090068805167821,0.1676305461424021,0.07941840614391978
Shergottite,2813-2913,7.170000000000002,0.16999999999999998,0.4599999999999991,3.3680999999999983,0.9900000000000002,0.370000000000001,1.0399999999999998,0.16000000000000003,0.06878631375080697
Shergottite,2913-3013,6.227110084140156,0.09924716620639601,0.20880613017821106,2.7295727889177086,1.0507616285342742,1.4194717327231285,1.101635148313633,0.14713938969562165,0.09878631375080697
Kga-d_Med-S,13-113,6.884998184458728,0.20287927444665213,3.8627580819927116,7.079299968217197,2.0679458406834548,2.8206382256503577,0.44247033798888713,0.03316624790355401,0.018299881335094203
Kga-d_Med-S,113-213,6.475976116900577,0.22015146301277821,3.7987848934450965,6.782692093851821,1.9561186058110078,3.2626574036103344,0.3766961640367472,0.0697614984548545,0.021328048595183977
Kga-d_Med-S,213-313,6.460000000000001,0.1499999999999999,5.010000000000002,9.0698,2.2199999999999998,2.539999999999999,0.43999999999999995,0.08000000000000002,0.005965138799225306
Kga-d_Med-S,313-413,6.859999999999999,0.3400000000000001,5.310000000000002,9.3698,2.92,2.34,0.44999999999999996,0.07,0.014034861200774691
Kga-d_Med-S,1813-1913,4.960000000000001,0.32000000000000006,4.210000000000001,4.969799999999999,1.82,4.039999999999999,0.26,0.05000000000000002,0.025965138799225306
Kga-d_Med-S,2013-2113,3.7613295521663597,0.3201562118716425,4.111702810272163,4.453889540615034,1.323782459469833,5.020219118723802,0.32000000000000006,0.021213203435596406,0.03136622101648983
Kga-d_Med-S,2113-2213,3.960000000000001,0.28,2.41,3.9697999999999998,1.32,4.84,0.26,0.05000000000000002,0.035965138799225305
Kga-d_Med-S,2213-2313,2.1599999999999966,0.5399999999999999,3.91,1.2697999999999996,1.1199999999999999,7.34,0.20000000000000007,0.020000000000000018,0.035965138799225305
Kga-d_Med-S,2313-2413,4.560000000000002,0.25,3.1099999999999994,5.569800000000001,1.4200000000000002,4.039999999999999,0.4099999999999999,0.04000000000000001,0.035965138799225305
Kga-d_Med-S,2413-2513,6.259999999999998,0.41999999999999993,3.0100000000000016,4.8698,2.2199999999999998,3.84,0.32000000000000006,0.06,0.015965138799225308
Kga-d_Med-S,2513-2613,5.030168983244997,0.36124783736376886,4.067689762014799,6.462381297942733,1.8309560344257316,3.674180180666157,0.3467708176879941,0.03807886552931956,0.01858048085724038
Kga-d_Med-S,2613-2713,3.3599999999999994,0.3599999999999999,4.609999999999999,5.3698,2.0200000000000005,4.640000000000001,0.29000000000000004,0.03999999999999998,0.035965138799225305
Kga-d_Med-S,2713-2813,4.786188462649584,0.24869660230891782,3.053538930487051,5.742545780400885,1.2788275880665072,4.68984008256145,0.3992492955535426,0.01581138830084191,0.035965138799225305
Kga-d_Med-S,2913-3013,5.574369919551446,0.13038404810405294,3.3621570457074137,5.379112569931959,1.2788275880665072,3.451753177734467,0.2909467305195232,0.08944271909999159,0.03136622101648983
Macusanite,13-113,1.25,0.5,3.75,0.5162,0.79,0.06,1.58,2.6900000000000004,0.0054422207876049095
Macusanite,113-213,2.6500000000000057,0.63,3.0500000000000007,0.5162,1.39,0.03999999999999998,2.16,3.3400000000000003,0.004557779212395099
Macusanite,513-613,3.530226621620768,0.5550225220655464,2.015564437074639,0.5162,0.9726767191621274,0.05099019513592784,1.5505160431288678,2.845742433882589,0.029977696909013803
Macusanite,613-713,6.349999999999994,0.5399999999999999,2.8500000000000014,0.5162,1.59,0.13999999999999999,1.6,2.5900000000000003,0.024557779212395096
Macusanite,713-813,6.349999999999994,0.48000000000000004,2.3500000000000014,0.5162,1.29,0.03999999999999998,1.2000000000000002,2.2800000000000002,0.0345577792123951
Macusanite,1013-1113,0.45000000000000284,0.51,7.449999999999999,0.5162,0.29,0.06,1.2900000000000005,2.5700000000000003,0.014557779212395094
Macusanite,2113-2213,2.8499999999999943,0.5299999999999999,0.6500000000000021,0.5162,0.89,0.06,1.4300000000000002,2.7300000000000004,0.024557779212395096
